,rank,finalWorth,age,selfMade,is_male,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
173,171,10200,64.0,True,True,-341748000.0,1959.0,3.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
174,171,10200,74.0,True,True,-669636000.0,1948.0,10.0,13.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
175,171,10200,41.0,True,True,385308000.0,1982.0,3.0,19.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
176,171,10200,58.0,False,True,-164196000.0,1964.0,10.0,19.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
177,171,10200,74.0,False,False,-659440800.0,1949.0,2.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
178,179,10100,43.0,True,True,314200800.0,1979.0,12.0,17.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
179,179,10100,81.0,False,True,-895917600.0,1941.0,8.0,12.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
180,179,10100,59.0,True,False,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
181,182,10000,85.0,True,True,-1004176800.0,1938.0,3.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
182,183,9900,74.0,True,True,-681213600.0,1948.0,6.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
183,184,9800,74.0,True,True,-661946400.0,1949.0,1.0,10.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
184,184,9800,80.0,False,True,-849693600.0,1943.0,1.0,29.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
185,184,9800,51.0,False,True,50594400.0,1971.0,8.0,10.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
186,184,9800,53.0,False,True,5234400.0,1970.0,3.0,3.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
187,184,9800,55.0,False,False,-60516000.0,1968.0,2.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
188,184,9800,75.0,True,True,-714304800.0,1947.0,5.0,15.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
189,190,9700,63.0,True,True,-308484000.0,1960.0,3.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
190,190,9700,59.0,True,True,-197373600.0,1963.0,10.0,1.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
191,190,9700,53.0,True,True,-1418400.0,1969.0,12.0,16.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
192,190,9700,76.0,False,True,-737892000.0,1946.0,8.0,15.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
193,190,9700,64.0,True,True,-357732000.0,1958.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
194,195,9600,70.0,False,True,-550317600.0,1952.0,7.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
195,195,9600,70.0,True,True,-547034400.0,1952.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
196,195,9600,67.0,True,True,-436701600.0,1956.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
197,195,9600,58.0,False,False,-171367200.0,1964.0,7.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
198,195,9600,62.0,False,False,-297252000.0,1960.0,8.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
199,195,9600,64.0,False,False,-345031200.0,1959.0,1.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
200,195,9600,66.0,False,False,-411732000.0,1956.0,12.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
201,202,9500,71.0,False,True,-560253600.0,1952.0,4.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
202,202,9500,94.0,True,True,-1301821200.0,1928.0,10.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
203,204,9400,57.0,False,True,-134992800.0,1965.0,9.0,22.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
204,204,9400,44.0,True,True,288108000.0,1979.0,2.0,18.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
205,206,9300,41.0,True,True,367851600.0,1981.0,8.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
206,206,9300,75.0,True,True,-715428000.0,1947.0,5.0,2.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
207,208,9200,56.0,True,True,-100692000.0,1966.0,10.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
208,208,9200,79.0,False,False,-830685600.0,1943.0,9.0,6.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
209,208,9200,47.0,True,True,174060000.0,1975.0,7.0,9.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
210,208,9200,82.0,True,True,-909568800.0,1941.0,3.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
211,208,9200,77.0,False,True,-771328800.0,1945.0,7.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
212,208,9200,85.0,True,True,-1023357600.0,1937.0,7.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
213,208,9200,63.0,True,True,-315655200.0,1960.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
214,215,9000,72.0,True,True,-592135200.0,1951.0,3.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
215,215,9000,66.0,True,True,-409744800.0,1957.0,1.0,7.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
216,215,9000,55.0,False,True,-78573600.0,1967.0,7.0,7.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
217,215,9000,73.0,True,True,-625312800.0,1950.0,3.0,10.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
218,215,9000,57.0,True,True,-121600800.0,1966.0,2.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
219,220,8900,68.0,False,True,-473421600.0,1955.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
220,220,8900,63.0,False,True,-315655200.0,1960.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
221,220,8900,70.0,False,False,-554551200.0,1952.0,6.0,6.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
222,223,8800,47.0,True,False,182613600.0,1975.0,10.0,16.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
223,223,8800,71.0,True,True,-584186400.0,1951.0,6.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
224,223,8800,49.0,True,True,132069600.0,1974.0,3.0,10.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
225,223,8800,38.0,True,True,453992400.0,1984.0,5.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
226,223,8800,55.0,True,True,-79956000.0,1967.0,6.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
227,223,8800,64.0,True,True,-347191200.0,1959.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
228,223,8800,72.0,False,False,-599652000.0,1951.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
229,230,8700,52.0,True,True,31500000.0,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
230,230,8700,79.0,False,True,-843386400.0,1943.0,4.0,12.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
231,232,8600,71.0,True,True,-581421600.0,1951.0,7.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
232,232,8600,67.0,True,True,-459943200.0,1955.0,6.0,6.0,114.24,1.6,206928765544,82.0,100.0,81.9,29.0,34.6,4841000.0,-40.900557,174.885971
233,232,8600,68.0,False,True,-476359200.0,1954.0,11.0,28.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
234,232,8600,79.0,True,True,-818848800.0,1944.0,1.0,21.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
235,232,8600,75.0,True,True,-694346400.0,1948.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
236,232,8600,73.0,True,True,-632829600.0,1949.0,12.0,13.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
237,232,8600,67.0,True,True,-449920800.0,1955.0,9.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
238,239,8500,47.0,True,True,172504800.0,1975.0,6.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
239,239,8500,74.0,False,False,-663933600.0,1948.0,12.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
240,239,8500,55.0,True,True,-63194400.0,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
241,242,8400,75.0,False,True,-697197600.0,1947.0,11.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
242,242,8400,77.0,False,True,-775303200.0,1945.0,6.0,8.0,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270.0,-30.559482,22.937506
243,242,8400,72.0,False,False,-619092000.0,1950.0,5.0,21.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
244,242,8400,77.0,False,False,-757418400.0,1946.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
245,246,8300,75.0,True,True,-687607200.0,1948.0,3.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
249,249,8200,61.0,True,True,-258458400.0,1961.0,10.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
250,249,8200,62.0,False,True,-296992800.0,1960.0,8.0,4.0,267.51,11.4,448120428859,10.2,84.7,54.3,1.5,34.8,200963599.0,9.081999,8.675277
251,249,8200,79.0,True,True,-829994400.0,1943.0,9.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
252,249,8200,91.0,False,True,-1211277600.0,1931.0,8.0,15.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
253,249,8200,68.0,True,True,-481370400.0,1954.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
254,249,8200,41.0,False,False,370357200.0,1981.0,9.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
255,256,8100,69.0,False,True,-520336800.0,1953.0,7.0,7.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
256,256,8100,66.0,False,True,-403005600.0,1957.0,3.0,26.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
257,256,8100,65.0,True,True,-395143200.0,1957.0,6.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
258,256,8100,58.0,False,False,-149767200.0,1965.0,4.0,4.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
259,256,8100,54.0,True,True,-25264800.0,1969.0,3.0,15.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
260,261,8000,39.0,True,True,424098000.0,1983.0,6.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
261,261,8000,66.0,True,True,-433677600.0,1956.0,4.0,5.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
262,261,8000,93.0,True,True,-1282554000.0,1929.0,5.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
263,261,8000,85.0,True,True,-1029837600.0,1937.0,5.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
264,261,8000,60.0,True,True,-223639200.0,1962.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
265,261,8000,58.0,True,True,-177760800.0,1964.0,5.0,15.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
267,268,7900,52.0,True,True,22860000.0,1970.0,9.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
268,268,7900,52.0,True,True,28821600.0,1970.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
269,268,7900,71.0,False,False,-588074400.0,1951.0,5.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
270,268,7900,54.0,False,True,-48160800.0,1968.0,6.0,23.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
271,268,7900,54.0,True,True,-40730400.0,1968.0,9.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
272,268,7900,72.0,True,True,-592135200.0,1951.0,3.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
273,268,7900,57.0,True,True,-123760800.0,1966.0,1.0,30.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
274,268,7900,50.0,True,True,85240800.0,1972.0,9.0,14.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
275,276,7800,73.0,True,True,-634384800.0,1949.0,11.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
276,276,7800,66.0,True,True,-426160800.0,1956.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
278,276,7800,53.0,True,True,136800.0,1970.0,1.0,3.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
279,276,7800,58.0,True,True,-171021600.0,1964.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
281,282,7700,55.0,False,True,-81338400.0,1967.0,6.0,5.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
282,282,7700,42.0,False,False,333727200.0,1980.0,7.0,30.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
283,282,7700,80.0,True,True,-847706400.0,1943.0,2.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
284,282,7700,54.0,True,True,-35460000.0,1968.0,11.0,17.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
285,282,7700,71.0,True,True,-578656800.0,1951.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
286,282,7700,68.0,True,True,-482320800.0,1954.0,9.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
287,282,7700,68.0,True,True,-473248800.0,1955.0,1.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
288,282,7700,61.0,True,True,-269085600.0,1961.0,6.0,23.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
289,290,7600,54.0,True,True,-45482400.0,1968.0,7.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
290,290,7600,89.0,True,True,-1145095200.0,1933.0,9.0,19.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
291,290,7600,67.0,True,True,-444304800.0,1955.0,12.0,4.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
292,290,7600,41.0,True,True,367160400.0,1981.0,8.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
293,290,7600,64.0,False,True,-347191200.0,1959.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
294,290,7600,66.0,True,True,-404647200.0,1957.0,3.0,7.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
295,290,7600,85.0,False,True,-1002448800.0,1938.0,3.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
297,290,7600,62.0,True,False,-284032800.0,1961.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
298,299,7500,80.0,True,True,-860407200.0,1942.0,9.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
299,299,7500,85.0,False,True,-1007028000.0,1938.0,2.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
300,299,7500,59.0,True,True,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
301,299,7500,68.0,True,True,-481629600.0,1954.0,9.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
302,299,7500,79.0,True,True,-820144800.0,1944.0,1.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
303,299,7500,52.0,True,True,15602400.0,1970.0,7.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
304,305,7400,80.0,True,True,-851666400.0,1943.0,1.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
305,305,7400,70.0,False,True,-548848800.0,1952.0,8.0,11.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
306,305,7400,59.0,True,True,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
307,305,7400,71.0,False,True,-568116000.0,1952.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
308,305,7400,72.0,True,True,-591962400.0,1951.0,3.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
309,305,7400,62.0,False,True,-282477600.0,1961.0,1.0,19.0,288.57,9.2,303175127598,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498
310,305,7400,81.0,True,True,-886413600.0,1941.0,11.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
311,312,7300,91.0,False,True,-1217757600.0,1931.0,6.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
312,312,7300,59.0,True,True,-191757600.0,1963.0,12.0,5.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
313,312,7300,50.0,False,True,89647200.0,1972.0,11.0,4.0,110.35,0.8,348078018464,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785
314,312,7300,63.0,False,True,-310298400.0,1960.0,3.0,3.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
315,312,7300,55.0,True,False,-81511200.0,1967.0,6.0,3.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
316,317,7200,65.0,True,True,-381924000.0,1957.0,11.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
318,317,7200,68.0,True,True,-475322400.0,1954.0,12.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
319,317,7200,79.0,True,True,-838029600.0,1943.0,6.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
320,317,7200,78.0,True,True,-795348000.0,1944.0,10.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
321,317,7200,41.0,True,True,366642000.0,1981.0,8.0,15.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
322,317,7200,61.0,False,True,-267444000.0,1961.0,7.0,12.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
323,317,7200,77.0,True,True,-765367200.0,1945.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
324,325,7100,79.0,True,False,-833796000.0,1943.0,8.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
325,325,7100,76.0,True,True,-725709600.0,1947.0,1.0,3.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
326,325,7100,61.0,False,False,-256471200.0,1961.0,11.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
327,325,7100,66.0,True,True,-411818400.0,1956.0,12.0,14.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
328,325,7100,72.0,False,True,-605095200.0,1950.0,10.0,30.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
329,325,7100,94.0,False,True,-1293094800.0,1929.0,1.0,10.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
330,325,7100,71.0,True,True,-568116000.0,1952.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
331,332,7000,58.0,True,True,-166269600.0,1964.0,9.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
332,332,7000,37.0,True,True,485960400.0,1985.0,5.0,27.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
333,332,7000,41.0,True,True,386172000.0,1982.0,3.0,29.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
334,332,7000,77.0,True,True,-771415200.0,1945.0,7.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
335,332,7000,80.0,False,True,-858074400.0,1942.0,10.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
336,332,7000,83.0,True,True,-953632800.0,1939.0,10.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
338,332,7000,55.0,False,False,-81252000.0,1967.0,6.0,6.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
339,332,7000,58.0,False,True,-167911200.0,1964.0,9.0,6.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
340,332,7000,69.0,True,True,-505216800.0,1953.0,12.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
341,332,7000,67.0,True,True,-451130400.0,1955.0,9.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
